feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6396..superpathway.of.2.3.butanediol.biosynthesis	antibiotics	yes	2.98858225579645	1.7156131640702	22	12	0.0815100635281035	0.31769897753742
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.	status	uninfected	-1.70267727752859	0.977618875908701	22	18	0.0815683880044171	0.31769897753742
PWY.8188..L.alanine.degradation.VI..reductive.Stickland.reaction.	antibiotics	yes	-2.86341321844498	1.63945286546897	22	14	0.080712587283622	0.31769897753742
PWY.8189..L.alanine.degradation.V..oxidative.Stickland.reaction.	antibiotics	yes	-2.86341321844498	1.63945286546897	22	14	0.080712587283622	0.31769897753742
PWY0.781..aspartate.superpathway	antibiotics	yes	1.27891266356292	0.733291169056647	22	18	0.0811465196675986	0.31769897753742
HISDEG.PWY..L.histidine.degradation.I	antibiotics	yes	-0.148145835342783	0.0852486905497258	22	22	0.0822446941660069	0.319471997499677
PWY.4984..urea.cycle	stay_years	stay_years	-0.135633528387009	0.0782215340837584	22	22	0.0829240075521517	0.321247160624287
DARABCATK12.PWY..D.arabinose.degradation.I	spike_inhibition	yes	0.839693650205074	0.484778418146362	22	17	0.0832524719169482	0.321510259670724
PWY.6168..flavin.biosynthesis.III..fungi.	spike_inhibition	yes	0.219319862668708	0.126786439132203	22	20	0.0836594170492679	0.321510259670724
PWY0.1338..polymyxin.resistance	antibiotics	yes	2.82491862132089	1.63287396358024	22	13	0.0836251694519652	0.321510259670724
P122.PWY..heterolactic.fermentation	status	uninfected	-2.99494858951104	1.73919310565167	22	16	0.085063471140586	0.326037569626864
PWY.6583..pyruvate.fermentation.to.butanol.I	stay_years	stay_years	-0.0883911630056147	0.0513665825499375	22	1	0.0852887206359547	0.326037569626864
PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.	antibiotics	yes	0.979878305475017	0.571206835982027	22	21	0.086262261516228	0.328889097337598
PWY.5723..Rubisco.shunt	antibiotics	yes	1.40584577203967	0.821330660474245	22	18	0.0869577874735465	0.330657524173088
PWY.8134..bile.acid.7.beta..dehydroxylation	stay_years	stay_years	-0.863049958478684	0.504576482317111	22	18	0.0871837485881984	0.330657524173088
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis	age	age	-0.154958121292253	0.091051221491384	22	22	0.0887781365580532	0.335823055828238
PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle.	status	uninfected	0.228768881325254	0.134701984496114	22	22	0.0894448514475408	0.337266298574987
PWY.5494..pyruvate.fermentation.to.propanoate.II..acrylate.pathway.	antibiotics	yes	-8.51328642248993	5.01557095870258	22	14	0.0896264765763288	0.337266298574987
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis	status	uninfected	-0.475138681820299	0.280568785558864	22	22	0.0903634235587339	0.339112474613789
PWY.7254..TCA.cycle.VII..acetate.producers.	stay_years	stay_years	0.856082164964631	0.505865360684129	22	16	0.0905864465058288	0.339112474613789
PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation	spike_inhibition	yes	-0.116354602531495	0.0689274685458247	22	22	0.0913972057373357	0.340570202972698
PWY.7392..taxadiene.biosynthesis..engineered.	stay_years	stay_years	0.12031759887725	0.0712861160026946	22	22	0.0914472240508005	0.340570202972698
PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.	status	uninfected	-0.293443820205044	0.174684859557406	22	22	0.0929871069430521	0.344529152647975
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA	antibiotics	yes	1.47793966968287	0.879316906498766	22	15	0.0928053455171105	0.344529152647975
HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.	status	uninfected	-0.949373160707814	0.56663455215514	22	20	0.0938441395523327	0.346815298345577
PWY.5850..superpathway.of.menaquinol.6.biosynthesis	spike_inhibition	yes	0.677681355204865	0.407293904466076	22	18	0.0961397627428147	0.349854157856208
PWY.5896..superpathway.of.menaquinol.10.biosynthesis	spike_inhibition	yes	0.677681355204865	0.407293904466076	22	18	0.0961397627428147	0.349854157856208
PWY.6863..pyruvate.fermentation.to.hexanol..engineered.	stay_years	stay_years	-0.0670363409637193	0.0402368688037554	22	1	0.0957049128062733	0.349854157856208
PWY.7031..protein.N.glycosylation..bacterial.	stay_years	stay_years	-2.36240187395074	1.41505919845853	22	11	0.0950238520484766	0.349854157856208
PWY.7663..gondoate.biosynthesis..anaerobic.	status	uninfected	0.129696099612471	0.0780000426839391	22	22	0.0963585644842717	0.349854157856208
PWY.7688..dTDP..alpha..D.ravidosamine.and.dTDP.4.acetyl..alpha..D.ravidosamine.biosynthesis	age	age	0.473259447550828	0.284623446666048	22	20	0.0963612144129903	0.349854157856208
PWY.7784..reductive.acetyl.coenzyme.A.pathway.II..autotrophic.methanogens.	stay_years	stay_years	0.811855178379349	0.487083439432001	22	7	0.0955605095260886	0.349854157856208
ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation	status	uninfected	-3.11384415000885	1.89108740906196	22	12	0.0996425068167238	0.355514623086829
ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation	status	uninfected	-3.11384415000885	1.89108740906196	22	12	0.0996425068167238	0.355514623086829
P122.PWY..heterolactic.fermentation	stay_years	stay_years	1.38119721427022	0.837801547755494	22	16	0.0992302002499253	0.355514623086829
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	spike_inhibition	yes	0.125597968484085	0.0761911805461953	22	22	0.0992587026566572	0.355514623086829
PWY.5972..stearate.biosynthesis.I..animals.	stay_years	stay_years	-2.14109454650775	1.29791793602893	22	8	0.0990170297826098	0.355514623086829
PWY.6531..mannitol.cycle	stay_years	stay_years	0.355873115370778	0.215547061907436	22	22	0.0987339177944539	0.355514623086829
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.	antibiotics	yes	1.83104459051965	1.11119991114105	22	18	0.0993919868478451	0.355514623086829
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.	antibiotics	yes	1.4733708576486	0.896485147828223	22	18	0.100280097888765	0.356908230170604
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.	stay_years	stay_years	0.105100953443888	0.0640269453397069	22	22	0.10069132606459	0.357491317354626
P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I	stay_years	stay_years	0.546772851517778	0.333876612565648	22	18	0.101494840856047	0.358128071167321
PWY.5676..acetyl.CoA.fermentation.to.butanoate.II	status	uninfected	0.170826722693851	0.104348560608747	22	22	0.101614193203185	0.358128071167321
PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.	spike_inhibition	yes	2.46728533080931	1.50691338689968	22	15	0.101565577619404	0.358128071167321
HSERMETANA.PWY..L.methionine.biosynthesis.III	stay_years	stay_years	0.0253526951299249	0.0155154631072278	22	22	0.102253052915711	0.358630246269909
PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.	status	uninfected	-0.058786333924384	0.0359717460026162	22	22	0.102209238350796	0.358630246269909
PWY66.430..myristate.biosynthesis..mitochondria.	status	uninfected	-1.70895762078883	1.04763737235039	22	12	0.102837748621074	0.359807619267438
PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.	antibiotics	yes	1.76374580956028	1.08240708954712	22	17	0.103214356213511	0.360253006590635
PWY.7858...5Z..dodecenoate.biosynthesis.II	stay_years	stay_years	0.881011391046718	0.541336938959172	22	16	0.10363662397083	0.360855232862287
PWY.7003..glycerol.degradation.to.butanol	stay_years	stay_years	-0.0519770368659532	0.0319688911929582	22	1	0.103978805846271	0.361176380884283
NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.	antibiotics	yes	1.54945872378375	0.954137470912566	22	18	0.104389348463529	0.361216607272832
PWY0.781..aspartate.superpathway	stay_years	stay_years	0.540956675169552	0.333211461037274	22	18	0.104490340373733	0.361216607272832
PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle.	antibiotics	yes	-0.269723708404724	0.166366923555387	22	22	0.10496231504909	0.361982208224188
PWY.5392..reductive.TCA.cycle.II	age	age	-1.48939687854992	0.921868483936279	22	13	0.106174685719095	0.364779796269356
PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type	stay_years	stay_years	0.15353609608004	0.0950600124162868	22	22	0.106278404311003	0.364779796269356
NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.	spike_inhibition	yes	0.812818677681491	0.504787395118616	22	18	0.107349872019486	0.367582127492723
PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I	spike_inhibition	yes	0.879432576792761	0.546551145298581	22	18	0.107603626248735	0.367582127492723
CRNFORCAT.PWY..creatinine.degradation.I	antibiotics	yes	2.39814424106558	1.49400808569688	22	13	0.108455325278049	0.368748105945366
PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III	antibiotics	yes	1.23920879968903	0.7716577169287	22	19	0.108294837809918	0.368748105945366
PWY.6607..guanosine.nucleotides.degradation.I	stay_years	stay_years	-0.187483277159113	0.11694577970174	22	21	0.108898426303542	0.369385507062483
HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.	antibiotics	yes	1.2451193344354	0.777330570957869	22	19	0.109202339928276	0.3695489020992
ALLANTOINDEG.PWY..superpathway.of.allantoin.degradation.in.yeast	status	uninfected	-2.61896178345086	1.63696544834911	22	9	0.109623376831237	0.370106961497983
PWY66.430..myristate.biosynthesis..mitochondria.	antibiotics	yes	1.990357587153	1.24590473739703	22	12	0.110149869774618	0.371017626630125
PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation	spike_inhibition	yes	0.725877310071997	0.457326188373597	22	16	0.112462808090913	0.377927343468302
PWY.6906..chitin.derivatives.degradation	stay_years	stay_years	0.100020718369245	0.0633084658909989	22	22	0.114130951922759	0.381757466500895
PWY.8086...S..lactate.fermentation.to.propanoate..acetate.and.hydrogen	stay_years	stay_years	1.71635171647881	1.08560486460035	22	8	0.113875841944439	0.381757466500895
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.	spike_inhibition	yes	0.258315306515302	0.164101196639692	22	22	0.115459243615677	0.385308561257859
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I	stay_years	stay_years	0.19146614964685	0.122116731813459	22	21	0.116905760398065	0.38834212362116
PWY.8004..Entner.Doudoroff.pathway.I	stay_years	stay_years	0.0617945198497061	0.0393968506032601	22	22	0.116761177213959	0.38834212362116
PWY.6531..mannitol.cycle	spike_inhibition	yes	0.351900708197027	0.224936114695292	22	22	0.117712548657217	0.389490304167692
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II	stay_years	stay_years	1.11757995418032	0.714512513109542	22	9	0.117790493371129	0.389490304167692
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	status	uninfected	-0.777572726786659	0.497903322786745	22	11	0.118360047971357	0.390480066937466
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I	age	age	-0.0457882787856923	0.0294092549838334	22	22	0.119486077057223	0.39329699623619
PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle	age	age	-1.20077412111282	0.77265548978278	22	11	0.120163582674249	0.394628129464296
PWY.5494..pyruvate.fermentation.to.propanoate.II..acrylate.pathway.	stay_years	stay_years	-2.71362290686665	1.74840772794733	22	14	0.12064934449914	0.395324949662714
DAPLYSINESYN.PWY..L.lysine.biosynthesis.I	status	uninfected	-0.229937092241098	0.148293439252114	22	22	0.121008430344946	0.395604483820015
PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP	spike_inhibition	yes	0.433860369631836	0.280423217127193	22	19	0.121823993856342	0.396476736762195
THREOCAT.PWY..superpathway.of.L.threonine.metabolism	stay_years	stay_years	0.825273705369967	0.533059759969978	22	13	0.12157840256349	0.396476736762195
ARGININE.SYN4.PWY..L.ornithine.biosynthesis.II	status	uninfected	0.179200647025707	0.115933404029076	22	22	0.122172067896329	0.396716040697067
PWY1ZNC.1..assimilatory.sulfate.reduction.IV	spike_inhibition	yes	0.249602533482168	0.161680116909984	22	20	0.122635638755488	0.397328470855785
P108.PWY..pyruvate.fermentation.to.propanoate.I	antibiotics	yes	1.42552835604089	0.925219771544495	22	16	0.123378697116549	0.398841649515465
PWY.6583..pyruvate.fermentation.to.butanol.I	status	uninfected	0.148613320204454	0.0969909120341236	22	1	0.125463309763159	0.402876628017254
PWY.6606..guanosine.nucleotides.degradation.II	spike_inhibition	yes	0.176763895614796	0.11521062343088	22	22	0.12496389947493	0.402876628017254
PWY66.367..ketogenesis	spike_inhibition	yes	-0.885185982322033	0.577430860195968	22	19	0.125282480175505	0.402876628017254
ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation	antibiotics	yes	3.05127438838016	1.9960771327319	22	12	0.126354827475534	0.40394408341183
ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation	antibiotics	yes	3.05127438838016	1.9960771327319	22	12	0.126354827475534	0.40394408341183
P621.PWY..nylon.6.oligomer.degradation	spike_inhibition	yes	-1.16544085527566	0.764007923261641	22	12	0.127151799600239	0.405021111141971
PWY66.367..ketogenesis	stay_years	stay_years	-0.925986771879893	0.607193601211032	22	19	0.127252307583706	0.405021111141971
PWY0.1337..oleate..beta..oxidation	age	age	-0.751940140459336	0.494505702120076	22	13	0.128362902630133	0.407658009451742
PWY.7874..L.threonate.degradation	age	age	-0.683697293640604	0.451448456189132	22	8	0.129911084060974	0.411669992254623
PWY0.1221..putrescine.degradation.II	age	age	-0.775592550482382	0.513443425799955	22	12	0.130897885898781	0.413889376638377
THREOCAT.PWY..superpathway.of.L.threonine.metabolism	status	uninfected	-1.78385382568777	1.18230707746298	22	13	0.131352299176045	0.414419371854554
PWY.6608..guanosine.nucleotides.degradation.III	stay_years	stay_years	0.116988225885384	0.0777889941025597	22	22	0.132602622543054	0.416636154860427
PWY.7784..reductive.acetyl.coenzyme.A.pathway.II..autotrophic.methanogens.	age	age	-0.400214065771834	0.266134279995022	22	7	0.132631578709894	0.416636154860427
PWY.6143..CMP.pseudaminate.biosynthesis	age	age	0.52141561192229	0.348407075257309	22	19	0.1345051546788	0.420692529244298
PWY.6396..superpathway.of.2.3.butanediol.biosynthesis	status	uninfected	-2.35134762397842	1.57078412986111	22	12	0.134412510845032	0.420692529244298
PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle.	antibiotics	yes	0.15865297558217	0.106633611616946	22	22	0.136795016442083	0.426010342152607
PWY.7992..superpathway.of.menaquinol.8.biosynthesis.III	age	age	-0.441674615992058	0.296647699294729	22	18	0.136517382259911	0.426010342152607
PWY.6863..pyruvate.fermentation.to.hexanol..engineered.	status	uninfected	0.112744028133484	0.0761144382793742	22	1	0.138541659219289	0.430521930262092
ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis	stay_years	stay_years	0.137644440553557	0.0935083256891622	22	21	0.141020342917735	0.431725414229084
DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	stay_years	stay_years	0.891406305686629	0.605566439216104	22	9	0.141015300337321	0.431725414229084
PROPFERM.PWY..superpathway.of.L.alanine.fermentation..Stickland.reaction.	stay_years	stay_years	-0.934702490222487	0.634034151417229	22	14	0.140423783023094	0.431725414229084
PWY.5005..biotin.biosynthesis.II	status	uninfected	1.12393425420523	0.760634636821043	22	17	0.139507651235962	0.431725414229084
PWY.8188..L.alanine.degradation.VI..reductive.Stickland.reaction.	stay_years	stay_years	-0.934702490222487	0.634034151417229	22	14	0.140423783023094	0.431725414229084
PWY.8189..L.alanine.degradation.V..oxidative.Stickland.reaction.	stay_years	stay_years	-0.934702490222487	0.634034151417229	22	14	0.140423783023094	0.431725414229084
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.	antibiotics	yes	1.43216707895829	0.972414330458847	22	18	0.140806289037026	0.431725414229084
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I	age	age	-0.109372586151511	0.0746957935789292	22	21	0.143128321051075	0.437186032008419
PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle.	age	age	-0.041242883869681	0.0281865220596776	22	22	0.14340912053425	0.437186032008419
PWY0.1061..superpathway.of.L.alanine.biosynthesis	stay_years	stay_years	0.170733221795591	0.116859925059903	22	22	0.144013395333443	0.438103907909105
P42.PWY..incomplete.reductive.TCA.cycle	spike_inhibition	yes	0.227638020179386	0.156486390399736	22	21	0.145757167891143	0.440625748122806
PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.	age	age	2.48126661624383	1.70332575926426	22	6	0.145194024528744	0.440625748122806
PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate	stay_years	stay_years	0.284077143681169	0.195164558071919	22	21	0.14550944579862	0.440625748122806
PWY.8173..anteiso.branched.chain.fatty.acid.biosynthesis	status	uninfected	0.428311507784698	0.295356339647168	22	2	0.147016211444258	0.441659928351252
PWY.8174..odd.iso.branched.chain.fatty.acid.biosynthesis	status	uninfected	0.428311507784698	0.295356339647168	22	2	0.147016211444258	0.441659928351252
PWY.8175..even.iso.branched.chain.fatty.acid.biosynthesis	status	uninfected	0.428311507784698	0.295356339647168	22	2	0.147016211444258	0.441659928351252
HSERMETANA.PWY..L.methionine.biosynthesis.III	antibiotics	yes	0.0481284519625121	0.0332672099249196	22	22	0.147974400297106	0.442714802999954
PWY0.1479..tRNA.processing	spike_inhibition	yes	0.404429302302644	0.279552390618201	22	21	0.147980103701715	0.442714802999954
HEME.BIOSYNTHESIS.II..heme.b.biosynthesis.I..aerobic.	age	age	-0.143384079762864	0.0993142493681723	22	21	0.148811769931113	0.443367025877234
PWY.7003..glycerol.degradation.to.butanol	status	uninfected	0.0874374499298513	0.0605528784628413	22	1	0.14874318677465	0.443367025877234
PWY.6608..guanosine.nucleotides.degradation.III	antibiotics	yes	0.260270384391712	0.180610728461815	22	22	0.149568533514712	0.444704796149711
GLUCONEO.PWY..gluconeogenesis.I	age	age	-0.0172121701489208	0.0119723817123052	22	22	0.15053159442688	0.446336922536112
PANTO.PWY..phosphopantothenate.biosynthesis.I	status	uninfected	0.0462671009462327	0.0322227239658681	22	22	0.151044121190421	0.446336922536112
PWY.5494..pyruvate.fermentation.to.propanoate.II..acrylate.pathway.	spike_inhibition	yes	-1.80978712118761	1.25965879404641	22	14	0.150795281845897	0.446336922536112
PWY.4984..urea.cycle	age	age	0.0662364664849742	0.0462442761161915	22	22	0.152053097454994	0.448401481270338
ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis	age	age	-0.0812924685254562	0.0569335773843947	22	21	0.153335745368266	0.451162753533626
PWY0.41..allantoin.degradation.IV..anaerobic.	age	age	-0.880920233106681	0.617374243778521	22	10	0.153613892552625	0.451162753533626
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation	antibiotics	yes	1.40957839474866	0.99160554519633	22	15	0.155168198067787	0.452052512516032
PWY.7374..1.4.dihydroxy.6.naphthoate.biosynthesis.I	status	uninfected	-2.6173668120736	1.83965483831208	22	10	0.154808972960152	0.452052512516032
PWY.7784..reductive.acetyl.coenzyme.A.pathway.II..autotrophic.methanogens.	spike_inhibition	yes	0.640501908718115	0.450366993897554	22	7	0.154974662291682	0.452052512516032
THREOCAT.PWY..superpathway.of.L.threonine.metabolism	antibiotics	yes	1.9092492969859	1.34251228431813	22	13	0.154983693555697	0.452052512516032
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.	status	uninfected	-1.01556905814296	0.717470767200285	22	18	0.156926364059328	0.455338546316726
PWY.7754..bile.acid.7.alpha..dehydroxylation	stay_years	stay_years	-0.906283777035741	0.639908890302503	22	18	0.156696461899777	0.455338546316726
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.	antibiotics	yes	0.777554708793934	0.551322672503995	22	21	0.158438086443994	0.458803677177498
KETOGLUCONMET.PWY..ketogluconate.metabolism	spike_inhibition	yes	0.949667701330904	0.676266950657689	22	20	0.160235686485608	0.462156820302801
PWY.5104..L.isoleucine.biosynthesis.IV	antibiotics	yes	1.68777792468265	1.20171304845791	22	14	0.16017695806882	0.462156820302801
HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent.	antibiotics	yes	0.320598086239218	0.228503315404068	22	22	0.160606484319107	0.462303525579901
GLYCOCAT.PWY..glycogen.degradation.I	status	uninfected	0.11883842455669	0.0850776537764472	22	22	0.162466800617147	0.466728681693395
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.	spike_inhibition	yes	0.0954668869992751	0.0685459029525955	22	22	0.163697253597664	0.468401052373514
PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium.	age	age	1.16120077322495	0.833570142548614	22	7	0.163606163672105	0.468401052373514
PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis	spike_inhibition	yes	0.294131267016181	0.21160031162948	22	20	0.164519070509582	0.46982224681096
ORNDEG.PWY..superpathway.of.ornithine.degradation	antibiotics	yes	1.02001689303643	0.735076871936774	22	18	0.165248840670752	0.470975492641491
PWY.5690..TCA.cycle.II..plants.and.fungi.	status	uninfected	0.310210336152708	0.223842226620114	22	22	0.16579463985447	0.471600894861631
PWY.5004..superpathway.of.L.citrulline.metabolism	status	uninfected	-0.992476233501918	0.717509361885715	22	11	0.166596165642126	0.472949821911341
PWY.7254..TCA.cycle.VII..acetate.producers.	age	age	-0.460199228543657	0.333160494244498	22	16	0.167182459796809	0.473683636090958
PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.	antibiotics	yes	-0.241595978036259	0.175254609899197	22	22	0.168035767570171	0.475169636279643
P122.PWY..heterolactic.fermentation	antibiotics	yes	2.75408054417507	2.00443816823633	22	16	0.169444392711143	0.47821708489766
PWY0.1479..tRNA.processing	antibiotics	yes	0.810420588263038	0.592646975137691	22	21	0.171481401652676	0.483022661575278
PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.	stay_years	stay_years	-0.175392320110935	0.128843777022977	22	21	0.173425555996577	0.487548498861973
PWY0.1479..tRNA.processing	age	age	-0.223543443708638	0.164363174474228	22	21	0.173811583326224	0.487684927973581
HISDEG.PWY..L.histidine.degradation.I	status	uninfected	0.0935262735647334	0.0689897361848509	22	22	0.175208996906574	0.489704062920696
PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle.	stay_years	stay_years	0.0628946927590584	0.0463765842144579	22	22	0.175043983654054	0.489704062920696
MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis	stay_years	stay_years	0.473916730014435	0.350511276415963	22	19	0.176352057671283	0.4900552371827
PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.	stay_years	stay_years	0.47457349769765	0.350608903770314	22	19	0.175873782024125	0.4900552371827
PWY.7312..dTDP..beta..D.fucofuranose.biosynthesis	antibiotics	yes	2.24200952145851	1.65812385669251	22	11	0.176331704254621	0.4900552371827
METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis	stay_years	stay_years	0.49981916043495	0.370495345827657	22	19	0.177318813855122	0.491795942458065
GLUCARDEG.PWY..D.glucarate.degradation.I	status	uninfected	-0.598152534988335	0.448085184505745	22	22	0.181906431722508	0.503331966315246
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I	stay_years	stay_years	0.0646397354644299	0.0484523558634216	22	22	0.182174822410293	0.503331966315246
PWY.5690..TCA.cycle.II..plants.and.fungi.	age	age	0.0927327801051669	0.0697273942935393	22	22	0.183540265036705	0.503401483364476
PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate	age	age	-0.164266162707879	0.123309840974154	22	21	0.18281367901294	0.503401483364476
PWY.5920..superpathway.of.heme.b.biosynthesis.from.glycine	stay_years	stay_years	0.807328484496057	0.607118083767412	22	14	0.183593482168221	0.503401483364476
PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage	status	uninfected	-1.89610189249023	1.4255125759761	22	15	0.183478943768268	0.503401483364476
PWY.7159..3.8.divinyl.chlorophyllide.a.biosynthesis.III..aerobic..light.independent.	age	age	1.03135650942866	0.779979694989626	22	10	0.186072814041629	0.508270730227133
PWY.7883..anhydromuropeptides.recycling.II	antibiotics	yes	1.69294346063824	1.27947165550297	22	19	0.18578276097143	0.508270730227133
PWY.5747..2.methylcitrate.cycle.II	age	age	-0.515867182289569	0.390727705169633	22	13	0.186743935641853	0.509141484910336
P108.PWY..pyruvate.fermentation.to.propanoate.I	age	age	-0.312419275001758	0.237184401988607	22	16	0.187771621189115	0.510959734426161
TCA..TCA.cycle.I..prokaryotic.	stay_years	stay_years	0.256997970888189	0.195262455470698	22	18	0.188118047553438	0.510959734426161
PWY0.1479..tRNA.processing	status	uninfected	-0.633367407486698	0.482910037547435	22	21	0.189667295466915	0.514201204408429
GLUCARDEG.PWY..D.glucarate.degradation.I	antibiotics	yes	0.725300205928155	0.558201143087459	22	22	0.193822889564594	0.524155241201411
PWY.7185..UTP.and.CTP.dephosphorylation.I	spike_inhibition	yes	0.595980466395011	0.458923422927183	22	19	0.194064397261422	0.524155241201411
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.	age	age	-0.0492350356799855	0.0382093282727058	22	22	0.197550881840058	0.530596699365956
PWY.5972..stearate.biosynthesis.I..animals.	spike_inhibition	yes	1.84136160517377	1.42830556956309	22	8	0.197330982653251	0.530596699365956
PWY.622..starch.biosynthesis	stay_years	stay_years	1.72892766076357	1.33956940843875	22	11	0.196821857554877	0.530596699365956
PWY.7434..terminal.O.glycans.residues.modification..via.type.2.precursor.disaccharide.	spike_inhibition	yes	2.05870206159154	1.60284950793845	22	9	0.199001563085206	0.533501407528985
PWY.6353..purine.nucleotides.degradation.II..aerobic.	spike_inhibition	yes	0.121194913344306	0.0944702530066534	22	22	0.199530726335032	0.533929443618742
HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate	stay_years	stay_years	1.01787772639232	0.799101912902327	22	13	0.202742419056808	0.534580752455508
HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.	antibiotics	yes	0.850755392008818	0.668000573214123	22	20	0.202810593663074	0.534580752455508
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	age	age	-0.207770857827465	0.162923845762497	22	11	0.202215940003353	0.534580752455508
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.	spike_inhibition	yes	0.39974519240935	0.312373322212632	22	21	0.200649479777147	0.534580752455508
PWY.6328..L.lysine.degradation.X	antibiotics	yes	2.01973453607907	1.57669441306156	22	16	0.200196118179706	0.534580752455508
PWY.6518..bile.acids.epimerization	status	uninfected	-1.30104609294878	1.02196449962613	22	15	0.202988430381766	0.534580752455508
PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate	stay_years	stay_years	1.01787772639232	0.799101912902327	22	13	0.202742419056808	0.534580752455508
PWY.6803..phosphatidylcholine.acyl.editing	status	uninfected	-1.71405467030956	1.34672401644203	22	16	0.203103690725311	0.534580752455508
PWY0.1338..polymyxin.resistance	stay_years	stay_years	0.856265132714838	0.672035182529599	22	13	0.202614740367329	0.534580752455508
HEME.BIOSYNTHESIS.II..heme.b.biosynthesis.I..aerobic.	status	uninfected	-0.390067133846486	0.308165289742837	22	21	0.205594561151089	0.53659041931732
